day,month,year,hour,minute,second,Temp,BatTemp,CamTemp,BarTemp,pres,alt,altRel,Ghour,Gminute,Gsecond,Gday,Gmonth,Gyear,GLati,GLong,GAlt,GSputniks,BatteryV,V5,V3.3,amperage,Delay,Bar2
6,7,2023,-1,38,12,34.38,31.0,27.12,31.97,100081.0,96.61,0.17,23.0,38.0,3.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.78,5.01,3.28,0.0,0.0,0.0,545.0,
6,7,2023,-1,38,17,34.5,31.0,27.12,31.91,100079.0,96.78,0.34,23.0,38.0,13.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.81,5.01,3.28,0.0,0.0,0.0,552.0,
6,7,2023,-1,38,22,34.63,31.0,27.12,31.88,100082.0,96.52,0.08,23.0,38.0,13.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.78,5.01,3.28,0.0,0.0,0.0,552.0,
6,7,2023,-1,38,27,34.69,31.0,27.12,31.83,100082.0,96.52,0.08,23.0,38.0,23.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.78,5.01,3.29,0.0,0.0,0.0,545.0,
6,7,2023,-1,38,32,34.69,30.94,27.19,31.7,100079.0,96.78,0.34,23.0,38.0,23.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.78,5.01,3.29,0.0,0.0,0.0,545.0,
6,7,2023,-1,38,37,34.75,31.0,27.19,31.61,100080.0,96.69,0.25,23.0,38.0,33.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.78,5.01,3.29,0.0,0.0,0.0,553.0,
6,7,2023,-1,38,42,34.75,31.0,27.19,31.61,100081.0,96.61,0.17,23.0,38.0,33.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.78,5.01,3.28,0.0,0.0,0.0,553.0,
6,7,2023,-1,38,47,34.69,31.0,27.19,31.63,100080.0,96.69,0.25,23.0,38.0,33.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.78,5.01,3.28,0.0,0.0,0.0,541.0,
6,7,2023,-1,38,52,34.69,31.0,27.19,31.72,100083.0,96.44,0.0,23.0,38.0,33.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.81,5.01,3.28,0.0,0.0,0.0,541.0,
6,7,2023,-1,38,57,34.69,31.0,27.25,31.78,100.0,96.69,0.25,23.0,38.0,53.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.81,5.01,3.28,0.0,0.0,0.0,549.0,
6,7,2023,-1,39,2,34.63,31.0,27.25,31.87,100080.0,96.69,0.25,23.0,38.0,53.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.81,5.01,3.28,0.0,0.0,0.0,549.0,
6,7,2023,-1,39,7,34.69,31.06,27.19,31.77,100082.0,96.52,0.08,23.0,39.0,3.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.78,5.01,3.29,0.0,0.0,0.0,548.0,
6,7,2023,-1,39,12,34.69,31.06,27.19,31.86,100082.0,96.52,0.08,23.0,39.0,3.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.81,5.01,3.28,0.0,0.0,0.0,548.0,
6,7,2023,-1,39,17,34.69,31.06,27.25,31.94,100082.0,96.52,0.08,23.0,39.0,13.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.78,5.01,3.28,0.0,0.0,0.0,543.0,
6,7,2023,-1,39,22,34.69,31.06,27.25,32.02,100083.0,96.44,0.0,23.0,39.0,13.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.81,5.01,3.28,0.0,0.0,0.0,543.0,
6,7,2023,-1,39,27,34.75,31.06,27.25,32.12,100082.0,96.52,0.08,23.0,39.0,23.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.78,5.01,3.28,0.0,0.0,0.0,547.0,
6,7,2023,-1,39,32,34.75,31.06,27.25,32.12,100082.0,96.52,0.08,23.0,39.0,23.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.78,5.01,3.28,0.0,0.0,0.0,547.0,
6,7,2023,-1,39,37,34.69,31.06,27.25,32.29,100083.0,96.44,0.0,23.0,39.0,33.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.78,5.01,3.28,0.0,0.0,0.0,549.0,
6,7,2023,-1,39,42,34.69,31.06,27.25,32.29,100083.0,96.44,0.0,23.0,39.0,33.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.78,5.01,3.28,0.0,0.0,0.0,549.0,
6,7,2023,-1,39,47,34.69,31.06,27.25,32.29,100083.0,96.44,0.0,23.0,39.0,33.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.78,5.01,3.28,0.0,0.0,0.0,794.0,
6,7,2023,-1,39,52,34.69,31.06,27.25,32.29,100083.0,96.44,0.0,23.0,39.0,33.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.78,5.01,3.28,0.0,0.0,0.0,794.0,
6,7,2023,-1,39,57,34.69,31.06,27.25,32.29,100083.0,96.44,0.0,23.0,39.0,53.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.81,5.01,3.28,0.0,0.0,0.0,664.0,
6,7,2023,-1,40,2,34.88,31.12,27.31,32.6,100082.0,96.52,0.08,23.0,39.0,53.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.81,5.01,3.28,0.0,0.0,0.0,664.0,
6,7,2023,-1,40,7,34.88,31.12,27.31,32.66,100082.0,96.52,0.08,23.0,40.0,3.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.78,5.01,3.28,0.0,0.0,0.0,556.0,
6,7,2023,-1,40,12,34.94,31.12,27.31,32.7,100081.0,96.61,0.17,23.0,40.0,3.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.78,5.01,3.28,0.0,0.0,0.0,556.0,
6,7,2023,-1,40,17,34.88,31.12,27.37,32.76,100078.0,96.86,0.42,23.0,40.0,13.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.78,5.01,3.28,0.0,0.0,0.0,543.0,
6,7,2023,-1,40,22,34.88,31.12,27.37,32.86,100082.0,96.52,0.08,23.0,40.0,13.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.78,5.01,3.28,0.0,0.0,0.0,543.0,
6,7,2023,-1,40,27,34.88,31.19,27.31,32.9,100081.0,96.61,0.17,23.0,40.0,23.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.81,5.01,3.29,0.0,0.0,0.0,549.0,
6,7,2023,-1,40,32,34.94,31.19,27.37,32.97,100081.0,96.61,0.17,23.0,40.0,23.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.78,5.01,3.28,0.0,0.0,0.0,549.0,
6,7,2023,-1,40,37,35.0,31.19,27.37,33.04,100082.0,96.52,0.08,23.0,40.0,33.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.78,5.01,3.28,0.0,0.0,0.0,541.0,
6,7,2023,-1,40,42,35.06,31.19,27.37,33.11,100082.0,96.52,0.08,23.0,40.0,33.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.78,5.01,3.28,0.0,0.0,0.0,541.0,
6,7,2023,-1,40,47,35.06,31.19,27.37,33.13,100082.0,96.52,0.08,23.0,40.0,43.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.78,5.01,3.28,0.0,0.0,0.0,538.0,
6,7,2023,-1,40,52,35.06,31.19,27.37,33.13,100082.0,96.52,0.08,23.0,40.0,43.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.78,5.01,3.28,0.0,0.0,0.0,538.0,
6,7,2023,-1,40,57,35.06,31.19,27.37,33.13,100082.0,96.52,0.08,23.0,40.0,43.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.78,5.01,3.28,0.0,0.0,0.0,538.0,
6,7,2023,-1,41,2,35.06,31.19,27.37,33.13,100082.0,96.52,0.08,23.0,40.0,43.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.78,5.01,3.28,0.0,0.0,0.0,538.0,
6,7,2023,-1,41,7,35.06,31.19,27.37,33.13,100082.0,96.52,0.08,23.0,40.0,43.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.78,5.01,3.28,0.0,0.0,0.0,538.0,
6,7,2023,-1,41,12,35.0,31.19,27.5,33.27,100082.0,96.52,0.0,23.0,40.0,43.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.78,5.01,3.28,0.0,0.0,0.0,538.0,
6,7,2023,-1,41,17,35.0,31.19,27.5,33.29,100080.0,96.69,0.17,23.0,41.0,13.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.81,4.95,3.29,0.0,0.0,0.0,543.0,
6,7,2023,-1,41,22,35.0,31.19,27.5,33.32,100081.0,96.61,0.08,23.0,41.0,13.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.78,4.99,3.3,0.0,0.0,0.0,543.0,
6,7,2023,-1,41,27,35.0,31.25,27.5,33.4,100081.0,96.61,0.08,23.0,41.0,24.0,5.0,7.0,2023.0,0.0,0.0,0.0,0.0,11.78,4.99,3.3,0.0,0.0,0.0,557.0,
